Event,Label,Mean,Std,Skewness,Kurtosis,RMS,Peak,Energy,Zero_Cross,Dominant_Freq,SpectralCentroid,SpectralEntropy,Back_Azimuth,Slowness,Beam_Power,N_Trace,N_Station,Source_Files
20230831_042910-043110,VTB,-1.91993803853421e-11,1.4342835369829789e-05,0.0020289739817357074,8.415179347713286,1.4342835369881555e-05,8.881389316974161e-05,2.4781510225046786e-06,287.8,1.079910007499375,1.1710227544803646,5.987015631144204,356.0,1.4099999999999997,0.8015032774062627,5,5,20230831_042910-043110_R0279.mseed;20230831_042910-043110_R265F.mseed;20230831_042910-043110_R6940.mseed;20230831_042910-043110_R7D17.mseed;20230831_042910-043110_RE5DE.mseed
20230828_112340-112540,VTB,3.0859270430736936e-11,7.900815727997296e-06,-0.003376603826767045,10.983439333936449,7.900815728123853e-06,5.5106633893633246e-05,7.501680126725491e-07,289.6,0.9382551454045498,1.1470932224280366,6.141850543195716,0.0,1.4699999999999998,0.7892262233383757,5,5,20230828_112340-112540_R0279.mseed;20230828_112340-112540_R265F.mseed;20230828_112340-112540_R6940.mseed;20230828_112340-112540_R7D17.mseed;20230828_112340-112540_RE5DE.mseed
20230827_113100-113300,VTB,-5.5937172329339614e-11,9.8732101281544e-06,0.005288184927742448,7.13652245000968,9.873210128396811e-06,5.5395370304067846e-05,1.1732976054664091e-06,289.8,1.0165819515040413,1.12875364256983,5.81806556921107,354.0,1.1899999999999997,0.7491296552293972,5,5,20230827_113100-113300_R0279.mseed;20230827_113100-113300_R265F.mseed;20230827_113100-113300_R6940.mseed;20230827_113100-113300_R7D17.mseed;20230827_113100-113300_RE5DE.mseed
20230824_132000-132200,VTB,-1.277937785973324e-11,9.409177819212643e-06,0.0008356917048320077,5.266966040274782,9.409177819310538e-06,5.088201899275537e-05,1.0637879266689857e-06,288.6,1.1949004249645863,1.1702745750017531,5.9707557963557925,4.0,1.4499999999999997,0.7467059820687263,5,5,20230824_132000-132200_R0279.mseed;20230824_132000-132200_R265F.mseed;20230824_132000-132200_R6940.mseed;20230824_132000-132200_R7D17.mseed;20230824_132000-132200_RE5DE.mseed
20230825_042950-043150,VTB,9.52626522747682e-12,1.8055298678709165e-05,0.0079010070398004,7.636178629443073,1.8055298678848153e-05,0.00010851793088255296,4.030847176799283e-06,285.4,1.0132488959253396,1.118997673211266,5.777232318505727,354.0,1.17,0.7141370251771321,5,5,20230825_042950-043150_R0279.mseed;20230825_042950-043150_R265F.mseed;20230825_042950-043150_R6940.mseed;20230825_042950-043150_R7D17.mseed;20230825_042950-043150_RE5DE.mseed
20230823_223940-224140,VTB,7.109266116744992e-11,1.9019765412625695e-05,0.016883180995465107,7.371114237558001,1.9019765412766055e-05,0.00011190831676623987,4.360119249497945e-06,287.4,1.2232313973835514,1.191467507871868,6.196281014936217,356.0,1.3099999999999998,0.7609282299634219,5,5,20230823_223940-224140_R0279.mseed;20230823_223940-224140_R265F.mseed;20230823_223940-224140_R6940.mseed;20230823_223940-224140_R7D17.mseed;20230823_223940-224140_RE5DE.mseed
20230819_105250-105450,VTB,2.3394182636529225e-12,8.460955509728819e-05,-0.005802207772232742,9.77065756963394,8.46095550972974e-05,0.0005270558239459865,8.62262598333627e-05,263.0,0.9915840346637779,1.0734154290597906,5.499713913501479,0.0,1.3299999999999998,0.8204035053277482,5,5,20230819_105250-105450_R0279.mseed;20230819_105250-105450_R265F.mseed;20230819_105250-105450_R6940.mseed;20230819_105250-105450_R7D17.mseed;20230819_105250-105450_RE5DE.mseed
20230822_172140-172340,VTB,7.336421032855573e-11,1.1753298530007163e-05,-0.00952027087923935,6.429956795856074,1.1753298530347379e-05,6.598423341927762e-05,1.6883720157924601e-06,283.0,1.3298891759020082,1.2644929417548598,6.205972037375513,352.0,1.3299999999999998,0.5952072850012027,5,5,20230822_172140-172340_R0279.mseed;20230822_172140-172340_R265F.mseed;20230822_172140-172340_R6940.mseed;20230822_172140-172340_R7D17.mseed;20230822_172140-172340_RE5DE.mseed
20230821_231940-232140,VTB,3.3805397966157952e-12,9.864072710201897e-05,-0.0040995512187505054,9.514096279253243,9.864072710202359e-05,0.0006016821208433079,0.00011718190275006891,266.6,0.9915840346637779,1.0745749737196966,5.535677368115749,358.0,1.3099999999999998,0.805789210972489,5,5,20230821_231940-232140_R0279.mseed;20230821_231940-232140_R265F.mseed;20230821_231940-232140_R6940.mseed;20230821_231940-232140_R7D17.mseed;20230821_231940-232140_RE5DE.mseed
20230820_011340-011540,VTB,1.054773923627243e-10,8.358863179012317e-06,0.006355069151916834,6.4148237287654055,8.358863180207616e-06,4.387767525437032e-05,8.407694391215715e-07,283.0,1.0149323667472154,1.135812624618072,5.8515791371159,354.0,1.0899999999999999,0.7219763265856783,5,5,20230820_011340-011540_R0279.mseed;20230820_011340-011540_R265F.mseed;20230820_011340-011540_R6940.mseed;20230820_011340-011540_R7D17.mseed;20230820_011340-011540_RE5DE.mseed
20230824_183400-183600,VTB,6.974829268911247e-11,4.146213150370175e-06,0.003869211489320615,4.75366815239649,4.1462131510950805e-06,2.3905745036879686e-05,2.0669238577003355e-07,281.0,1.2982251479043412,1.264312920982953,6.146136268846663,348.0,1.0699999999999998,0.5940481507661292,5,5,20230824_183400-183600_R0279.mseed;20230824_183400-183600_R265F.mseed;20230824_183400-183600_R6940.mseed;20230824_183400-183600_R7D17.mseed;20230824_183400-183600_RE5DE.mseed
20230817_154040-154240,VTB,-9.295617750649289e-11,2.3280196806429305e-05,0.01922789040251627,9.627064710396203,2.328019680665164e-05,0.00015186493167420773,6.685489688445576e-06,261.4,1.0199319501152682,1.1102920548229298,5.757501032020899,356.0,1.2099999999999997,0.7309102363956197,5,5,20230817_154040-154240_R0279.mseed;20230817_154040-154240_R265F.mseed;20230817_154040-154240_R6940.mseed;20230817_154040-154240_R7D17.mseed;20230817_154040-154240_RE5DE.mseed
20230821_233430-233630,VTB,-7.146481946781425e-11,6.626182267459721e-06,-0.01082506140120654,13.760437735079496,6.62618226796188e-06,5.0698697856905335e-05,5.741209774662578e-07,288.6,1.0732438963419715,1.1581037851699807,6.139024137278852,0.0,1.2899999999999998,0.7183704599683893,5,5,20230821_233430-233630_R0279.mseed;20230821_233430-233630_R265F.mseed;20230821_233430-233630_R6940.mseed;20230821_233430-233630_R7D17.mseed;20230821_233430-233630_RE5DE.mseed
20230825_212520-212720,VTB,-3.147791770137597e-11,4.915734754327298e-06,0.0009114673608338014,5.653338446000714,4.915734754656747e-06,2.6100488671017948e-05,2.917392336457305e-07,275.6,1.021581534872094,1.1383892479985402,5.915447753726103,352.0,1.15,0.719698354124496,5,5,20230825_212520-212720_R0279.mseed;20230825_212520-212720_R265F.mseed;20230825_212520-212720_R6940.mseed;20230825_212520-212720_R7D17.mseed;20230825_212520-212720_RE5DE.mseed
20230824_034535-034735,VTB,2.18945574651947e-11,1.1768843034583961e-05,0.00417973353008049,6.21658907853593,1.1768843035130164e-05,6.432758649724688e-05,1.678133870861308e-06,287.4,1.021581534872094,1.122901287047175,5.766224299681986,354.0,1.1899999999999997,0.7438812363196616,5,5,20230824_034535-034735_R0279.mseed;20230824_034535-034735_R265F.mseed;20230824_034535-034735_R6940.mseed;20230824_034535-034735_R7D17.mseed;20230824_034535-034735_RE5DE.mseed
20230824_212900-213100,VTB,6.8015747958486855e-12,3.0515639482547814e-06,-0.006747095822614882,2.5551764656508618,3.0515639486741787e-06,1.5439990865463246e-05,1.122148118326744e-07,284.0,1.0965752853928838,1.203775913843248,6.2690122195533835,352.0,1.0699999999999998,0.5969402889296598,5,5,20230824_212900-213100_R0279.mseed;20230824_212900-213100_R265F.mseed;20230824_212900-213100_R6940.mseed;20230824_212900-213100_R7D17.mseed;20230824_212900-213100_RE5DE.mseed
20230826_212530-212700,VTB,1.159992134973378e-11,3.164047732441183e-06,0.003235972716660968,2.2632364246059473,3.164047732859515e-06,1.3653519367283343e-05,9.081497115730479e-08,206.6,0.9621153205199422,1.1251494922149685,5.5315409646632485,352.0,1.1099999999999999,0.584397715182613,5,5,20230826_212530-212700_R0279.mseed;20230826_212530-212700_R265F.mseed;20230826_212530-212700_R6940.mseed;20230826_212530-212700_R7D17.mseed;20230826_212530-212700_RE5DE.mseed
20230824_130040-130240,VTB,2.139888486815771e-11,0.00010127580157250544,-0.003754188153987999,9.542012300550235,0.00010127580157251101,0.0006217346508364423,0.0001235131571915024,262.8,0.9915840346637779,1.0687030442605088,5.474527412759302,358.0,1.3099999999999998,0.8061772500222275,5,5,20230824_130040-130240_R0279.mseed;20230824_130040-130240_R265F.mseed;20230824_130040-130240_R6940.mseed;20230824_130040-130240_R7D17.mseed;20230824_130040-130240_RE5DE.mseed
20230826_043600-043800,VTB,-3.189490038802469e-11,7.54937788778862e-06,0.047364402322667566,15.847357027508982,7.549377888130043e-06,6.479814967952211e-05,8.032854050440487e-07,303.6,1.123239730022498,1.1913730295045277,6.222718056270554,0.0,1.3099999999999998,0.717698909209961,5,5,20230826_043600-043800_R0279.mseed;20230826_043600-043800_R265F.mseed;20230826_043600-043800_R6940.mseed;20230826_043600-043800_R7D17.mseed;20230826_043600-043800_RE5DE.mseed
20230827_054250-054450,VTB,-1.995387919933564e-11,1.5657451216560015e-05,-0.019940969912935917,7.4149865769827255,1.565745121658891e-05,8.956184495310468e-05,2.9941455667803682e-06,308.0,1.3115573702191485,1.2469938033248278,6.172491226905368,0.0,1.2299999999999998,0.739157245057816,5,5,20230827_054250-054450_R0279.mseed;20230827_054250-054450_R265F.mseed;20230827_054250-054450_R6940.mseed;20230827_054250-054450_R7D17.mseed;20230827_054250-054450_RE5DE.mseed
20230818_050550-050750,VTB,1.3338729610709857e-11,6.7774762659420596e-06,0.043009126681719675,13.955954500857084,6.777476266170792e-06,5.1644221213676096e-05,6.22725868642405e-07,294.0,0.9549365330666889,1.1179787890950776,5.937934742890393,358.0,1.3699999999999999,0.6955384397546532,5,5,20230818_050550-050750_R0279.mseed;20230818_050550-050750_R265F.mseed;20230818_050550-050750_R6940.mseed;20230818_050550-050750_R7D17.mseed;20230818_050550-050750_RE5DE.mseed
20230831_040640-040840,VTB,1.9192784474151845e-11,0.0001073375265624719,0.011668814245142756,11.76491200922329,0.0001073375265624753,0.0007473686785860117,0.00014318099843717167,266.6,0.9499208399300058,1.0502769355259505,5.392133783472842,0.0,1.3499999999999999,0.8383614058876117,5,5,20230831_040640-040840_R0279.mseed;20230831_040640-040840_R265F.mseed;20230831_040640-040840_R6940.mseed;20230831_040640-040840_R7D17.mseed;20230831_040640-040840_RE5DE.mseed
20230830_015950-020150,VTB,2.5250611761865844e-11,5.385372777911299e-06,0.042131326089408186,4.037755041789155,5.385372778354632e-06,3.083426875896967e-05,3.5481531563115384e-07,310.2,0.989917506874427,1.2150522555081473,6.230512297517969,4.0,1.3299999999999998,0.6517522361084674,5,5,20230830_015950-020150_R0279.mseed;20230830_015950-020150_R265F.mseed;20230830_015950-020150_R6940.mseed;20230830_015950-020150_R7D17.mseed;20230830_015950-020150_RE5DE.mseed
20230823_035840-040040,VTB,1.4754459720118548e-11,1.9094379078762616e-05,0.007402715070116242,7.84832193347952,1.909437907881363e-05,0.00010872614442107655,4.394531998147434e-06,283.8,1.0165819515040413,1.1237872941109077,5.771636027815548,354.0,1.1899999999999997,0.7316441414636616,5,5,20230823_035840-040040_R0279.mseed;20230823_035840-040040_R265F.mseed;20230823_035840-040040_R6940.mseed;20230823_035840-040040_R7D17.mseed;20230823_035840-040040_RE5DE.mseed
20230826_213200-213400,VTB,2.5600308736247198e-11,0.00011915958274726094,-0.003291158542777129,9.490455417278806,0.00011915958274726693,0.0007393561836303404,0.00017109354156424802,258.0,0.9915840346637779,1.0724864130232437,5.498792570240727,358.0,1.3299999999999998,0.8142800791502217,5,5,20230826_213200-213400_R0279.mseed;20230826_213200-213400_R265F.mseed;20230826_213200-213400_R6940.mseed;20230826_213200-213400_R7D17.mseed;20230826_213200-213400_RE5DE.mseed
20230822_205440-205640,VTB,-9.929964122296017e-12,1.4065037753019844e-05,0.0050514154144546035,7.250336655524782,1.406503775302532e-05,7.911136664752572e-05,2.3806436071207785e-06,270.0,1.0165819515040413,1.1164609521702993,5.753800542724317,354.0,1.2099999999999997,0.7367514990953721,5,5,20230822_205440-205640_R0279.mseed;20230822_205440-205640_R265F.mseed;20230822_205440-205640_R6940.mseed;20230822_205440-205640_R7D17.mseed;20230822_205440-205640_RE5DE.mseed
20230825_152350-152550,VTB,-1.1888983046276664e-11,0.0001018722508226051,-0.003964344100355728,9.523348023432053,0.00010187225082261995,0.0006298858743765386,0.00012511286401144876,269.6,0.9732522289809182,1.0740926679403435,5.517790151921242,0.0,1.3299999999999998,0.8294245553386893,5,5,20230825_152350-152550_R0279.mseed;20230825_152350-152550_R265F.mseed;20230825_152350-152550_R6940.mseed;20230825_152350-152550_R7D17.mseed;20230825_152350-152550_RE5DE.mseed
20230823_203700-203900,VTB,-1.157912296981497e-10,4.464579043960484e-06,-0.00614903433697903,4.815885596399185,4.464579046291222e-06,2.4337614768711653e-05,2.422965583414917e-07,289.4,1.1932338971752354,1.2323778938058467,6.299748699763713,356.0,1.2699999999999998,0.7408219971854517,5,5,20230823_203700-203900_R0279.mseed;20230823_203700-203900_R265F.mseed;20230823_203700-203900_R6940.mseed;20230823_203700-203900_R7D17.mseed;20230823_203700-203900_RE5DE.mseed
20230824_054200-054400,VTB,-1.8563212941007177e-11,2.2585984254136054e-05,-0.0051644771850578395,9.223870346098309,2.2585984254203034e-05,0.0001418761565942836,6.134955028527943e-06,290.0,1.0749104241313223,1.1699443428313805,6.111678730771277,0.0,1.4499999999999997,0.76740717117179,5,5,20230824_054200-054400_R0279.mseed;20230824_054200-054400_R265F.mseed;20230824_054200-054400_R6940.mseed;20230824_054200-054400_R7D17.mseed;20230824_054200-054400_RE5DE.mseed
20230824_214600-214800,VTB,-1.0429304969058603e-10,1.2133007268660929e-05,-0.014738518241213855,7.321362605183884,1.2133007269315206e-05,7.560252517022529e-05,1.7832069860654766e-06,284.2,1.274893758853429,1.2479995659675915,6.164872242881332,350.0,1.2099999999999997,0.6227886571120624,5,5,20230824_214600-214800_R0279.mseed;20230824_214600-214800_R265F.mseed;20230824_214600-214800_R6940.mseed;20230824_214600-214800_R7D17.mseed;20230824_214600-214800_RE5DE.mseed
20230825_014640-014840,VTB,-2.998763315662492e-11,4.532631273114746e-06,-0.010849887821364219,1.8594878094602543,4.532631273318498e-06,2.0896851107622894e-05,2.4741849217629827e-07,298.6,1.1015748687609364,1.233769148880637,6.2108315721052465,348.0,0.8299999999999998,0.5560017517051524,5,5,20230825_014640-014840_R0279.mseed;20230825_014640-014840_R265F.mseed;20230825_014640-014840_R6940.mseed;20230825_014640-014840_R7D17.mseed;20230825_014640-014840_RE5DE.mseed
20230816_234900-235100,VTB,-5.172665590810267e-11,1.2111562807243472e-05,0.003421582636722837,8.903083459565194,1.2111562807414178e-05,7.739748681459614e-05,1.769067983861884e-06,279.2,1.2232313973835514,1.232975271643237,5.957955988171554,356.0,1.2699999999999998,0.7909536421368807,5,5,20230816_234900-235100_R0279.mseed;20230816_234900-235100_R265F.mseed;20230816_234900-235100_R6940.mseed;20230816_234900-235100_R7D17.mseed;20230816_234900-235100_RE5DE.mseed
20230906_145100-145300,VTB,8.203536976519834e-13,0.00011941362241985908,-0.003800114449764343,9.334462031764819,0.00011941362241988281,0.000741333935296749,0.0001718081569293839,258.8,0.9915840346637779,1.0758922812909322,5.508768569245451,358.0,1.2899999999999998,0.7887473483527044,5,5,20230906_145100-145300_R0279.mseed;20230906_145100-145300_R265F.mseed;20230906_145100-145300_R6940.mseed;20230906_145100-145300_R7D17.mseed;20230906_145100-145300_RE5DE.mseed
20230822_155930-160130,VTB,2.0302674287453272e-11,9.847075707838115e-06,0.009490597576854295,8.446444257460124,9.84707570814356e-06,6.065323524598593e-05,1.1675969051041344e-06,282.6,1.2282309807516039,1.2503095306928684,5.970132922091802,356.0,1.2899999999999998,0.7556189279026667,5,5,20230822_155930-160130_R0279.mseed;20230822_155930-160130_R265F.mseed;20230822_155930-160130_R6940.mseed;20230822_155930-160130_R7D17.mseed;20230822_155930-160130_RE5DE.mseed
20230823_164800-165000,VTB,3.7758466171388676e-11,5.948736147526934e-05,-0.006140900456078141,11.138955528743775,5.948736147530187e-05,0.00036941991919710256,4.263337344100495e-05,274.4,0.9799183401383218,1.0481727388948763,5.262233206007984,0.0,1.3499999999999999,0.854651140583351,5,5,20230823_164800-165000_R0279.mseed;20230823_164800-165000_R265F.mseed;20230823_164800-165000_R6940.mseed;20230823_164800-165000_R7D17.mseed;20230823_164800-165000_RE5DE.mseed
20230823_095523-095723,VTB,-7.933766930866614e-11,9.312203528141668e-06,0.0004980638745502643,7.434842143966842,9.312203528634596e-06,5.5328331829650125e-05,1.0438037111142231e-06,278.8,0.9782518123489709,1.100523842806096,5.6604061454847505,356.0,1.2099999999999997,0.751958660788098,5,5,20230823_095523-095723_R0279.mseed;20230823_095523-095723_R265F.mseed;20230823_095523-095723_R6940.mseed;20230823_095523-095723_R7D17.mseed;20230823_095523-095723_RE5DE.mseed
20230816_021000-021200,VTB,7.264514352318336e-11,5.8204659837107764e-05,-0.0003187461555973119,6.246779538210184,5.8204659837161805e-05,0.0003068288664950625,4.13358598093098e-05,302.3333333333333,0.9888331065003841,1.1851762378175625,6.216137841278774,358.0,1.13,0.8732723384084975,3,3,20230816_021000-021200_R0279.mseed;20230816_021000-021200_R6940.mseed;20230816_021000-021200_RE5DE.mseed
20230828_001250-001450,VTB,-6.587158185268159e-11,6.234763414029262e-05,-0.005900422701134744,9.850933469904199,6.234763414033264e-05,0.00037522666041353645,4.6782570527941914e-05,264.0,0.9799183401383218,1.063048302510817,5.449938988740569,358.0,1.3099999999999998,0.8130233069519485,5,5,20230828_001250-001450_R0279.mseed;20230828_001250-001450_R265F.mseed;20230828_001250-001450_R6940.mseed;20230828_001250-001450_R7D17.mseed;20230828_001250-001450_RE5DE.mseed
20230907_160118-160318,VTB,-7.596542520709267e-11,7.211760342548494e-05,-0.0034905152437825103,10.363964330191854,7.211760342554118e-05,0.0004534459643667014,6.248925970425881e-05,274.0,1.006582784767936,1.0795316461693294,5.550443687950883,0.0,1.4299999999999997,0.64509116844594,5,5,20230907_160118-160318_R0279.mseed;20230907_160118-160318_R265F.mseed;20230907_160118-160318_R6940.mseed;20230907_160118-160318_R7D17.mseed;20230907_160118-160318_RE5DE.mseed
20230819_195520-195720,VTB,1.786051315873962e-11,5.021778478712916e-06,0.004885460072763405,8.401285512939094,5.021778478862718e-06,3.282016177338597e-05,3.0564776218801667e-07,280.2,1.2248979251729022,1.2409321356344147,6.009841972970607,358.0,1.1899999999999997,0.7546321493222332,5,5,20230819_195520-195720_R0279.mseed;20230819_195520-195720_R265F.mseed;20230819_195520-195720_R6940.mseed;20230819_195520-195720_R7D17.mseed;20230819_195520-195720_RE5DE.mseed
20230817_060910-061110,VTB,1.088630497258259e-10,5.33173588966618e-06,0.0003673846567876851,6.004941190865604,5.331735891042129e-06,3.362968918078171e-05,3.422910793729596e-07,275.2,0.9366044496291975,1.1603138841767744,6.165692227308481,0.0,1.3299999999999998,0.7686926277618713,5,5,20230817_060910-061110_R0279.mseed;20230817_060910-061110_R265F.mseed;20230817_060910-061110_R6940.mseed;20230817_060910-061110_R7D17.mseed;20230817_060910-061110_RE5DE.mseed
20230823_230640-230840,VTB,-1.4302655592579616e-11,3.6847408269091375e-06,0.01207196937643383,3.454019403986173,3.684740827439719e-06,2.050602906933714e-05,1.6333377874348795e-07,282.8,0.9899175068744273,1.1390565564066055,6.068842282991517,0.0,1.3099999999999998,0.652530578918015,5,5,20230823_230640-230840_R0279.mseed;20230823_230640-230840_R265F.mseed;20230823_230640-230840_R6940.mseed;20230823_230640-230840_R7D17.mseed;20230823_230640-230840_RE5DE.mseed
20230906_144540-144740,VTB,-2.8154249491481392e-11,2.25309662137647e-05,-0.0019631646289995164,8.957813135008456,2.2530966213886155e-05,0.00013488426815333308,6.105965385235471e-06,284.2,1.0782434797100242,1.149259100472954,6.056154244337504,2.0,1.4099999999999997,0.7816266461931342,5,5,20230906_144540-144740_R0279.mseed;20230906_144540-144740_R265F.mseed;20230906_144540-144740_R6940.mseed;20230906_144540-144740_R7D17.mseed;20230906_144540-144740_RE5DE.mseed
20230826_152750-152950,VTB,5.102805839606533e-11,4.127447563189093e-06,-0.0034216647448856463,4.470883291407917,4.127447563704722e-06,2.2177827548752203e-05,2.0540706138215415e-07,283.6,1.001583201399883,1.1369307448961783,5.845360025180801,354.0,1.15,0.7018385130499759,5,5,20230826_152750-152950_R0279.mseed;20230826_152750-152950_R265F.mseed;20230826_152750-152950_R6940.mseed;20230826_152750-152950_R7D17.mseed;20230826_152750-152950_RE5DE.mseed
20230829_115950-120150,VTB,5.627200553036016e-11,2.9254467149641027e-05,-0.005507233858925596,8.149350871180323,2.9254467149707892e-05,0.00017609413833133685,1.0287981824785832e-05,275.0,0.959920006666111,1.1224670399289036,5.804610997916805,358.0,1.3299999999999998,0.8396156197641095,5,5,20230829_115950-120150_R0279.mseed;20230829_115950-120150_R265F.mseed;20230829_115950-120150_R6940.mseed;20230829_115950-120150_R7D17.mseed;20230829_115950-120150_RE5DE.mseed
20230822_170220-170420,VTB,7.279642740953607e-11,1.417372510614458e-05,0.012841850551880044,7.654498380343474,1.4173725106391902e-05,8.537862907358494e-05,2.423952487926225e-06,288.8,1.2965586201149903,1.222415692973203,6.164615235190386,358.0,1.3099999999999998,0.760460228681553,5,5,20230822_170220-170420_R0279.mseed;20230822_170220-170420_R265F.mseed;20230822_170220-170420_R6940.mseed;20230822_170220-170420_R7D17.mseed;20230822_170220-170420_RE5DE.mseed
20230827_072340-072540,VTB,2.4110055117566457e-11,5.127503729925767e-06,-0.10996342527420984,8.9067318343367,5.127503730029692e-06,3.656020116970971e-05,4.604142972044758e-07,297.2,0.9982501458211817,1.1980605137289102,6.188808190923377,346.0,0.9299999999999998,0.41441849701068695,5,5,20230827_072340-072540_R0279.mseed;20230827_072340-072540_R265F.mseed;20230827_072340-072540_R6940.mseed;20230827_072340-072540_R7D17.mseed;20230827_072340-072540_RE5DE.mseed
20230823_222540-222740,VTB,1.3740359594485575e-11,5.226470096539182e-06,0.012205662367389887,7.867283435767464,5.2264700976880424e-06,3.6468597543587084e-05,3.2894003101869114e-07,285.0,0.9832513957170237,1.165417307013431,6.177616264504104,0.0,1.3699999999999999,0.7395785496394857,5,5,20230823_222540-222740_R0279.mseed;20230823_222540-222740_R265F.mseed;20230823_222540-222740_R6940.mseed;20230823_222540-222740_R7D17.mseed;20230823_222540-222740_RE5DE.mseed
20230816_043650-043850,VTB,1.857220474359506e-10,3.0097852988820426e-05,-0.021477459507635504,9.788651615097299,3.0097852989409635e-05,0.00018355645345825508,1.089838244543135e-05,278.0,0.9332814858021091,1.0719423978334703,5.53975827795876,2.0,1.2299999999999998,0.919531929255722,3,3,20230816_043650-043850_R0279.mseed;20230816_043650-043850_R6940.mseed;20230816_043650-043850_RE5DE.mseed
20230903_102120-102320,Regional_Earthquake,-4.7497973799699925e-11,4.928661531498471e-06,0.01979802314870302,2.2650360683720607,4.928661531868217e-06,2.3526392625808925e-05,2.9187439945162627e-07,299.0,1.1115970891314613,1.28280748136141,6.282286831586507,206.0,0.36999999999999994,0.5556809110902975,5,5,20230903_102120-102320_R0279.mseed;20230903_102120-102320_R265F.mseed;20230903_102120-102320_R6940.mseed;20230903_102120-102320_R7D17.mseed;20230903_102120-102320_RE5DE.mseed
20230909_000850-001050,Regional_Earthquake,3.077749392064244e-09,0.0006581103345305085,0.006754775956510318,1.4904650834879267,0.0006581103345429627,0.002738614020697216,0.005219140735557848,272.6,0.9299225064577952,1.1382397584384294,5.998192702467057,110.0,0.44999999999999996,0.7229027207267794,5,5,20230909_000850-001050_R0279.mseed;20230909_000850-001050_R265F.mseed;20230909_000850-001050_R6940.mseed;20230909_000850-001050_R7D17.mseed;20230909_000850-001050_RE5DE.mseed
20230910_102430-102630,Regional_Earthquake,2.8959778409978555e-11,5.2528630247895015e-06,0.0028044547121156556,5.192180947725281,5.2528630251410735e-06,3.063142189307923e-05,3.366779574184927e-07,288.8,1.0899091742354803,1.1803499559041755,5.924217351811405,72.0,0.12999999999999998,0.8822967231838049,5,5,20230910_102430-102630_R0279.mseed;20230910_102430-102630_R265F.mseed;20230910_102430-102630_R6940.mseed;20230910_102430-102630_R7D17.mseed;20230910_102430-102630_RE5DE.mseed
20230819_082840-083040,Regional_Earthquake,-3.2293278102396944e-11,2.3477830530584826e-05,-0.00676405261006637,2.277136847434697,2.3477830530688743e-05,0.00010776367529727785,6.658089611459873e-06,302.4,1.1482376468627615,1.2889990385478662,6.2267751251301116,146.0,0.20999999999999996,0.6332197679053181,5,5,20230819_082840-083040_R0279.mseed;20230819_082840-083040_R265F.mseed;20230819_082840-083040_R6940.mseed;20230819_082840-083040_R7D17.mseed;20230819_082840-083040_RE5DE.mseed
20230823_062000-062200,Regional_Earthquake,1.2212913654881378e-11,4.2131935647207985e-06,-0.004316722207947346,1.2652605278274092,4.213193564922975e-06,1.8269861827847406e-05,2.1390605800398869e-07,309.0,1.2248979251729022,1.256288663053595,6.274488697188713,106.0,0.5099999999999999,0.40958464187891946,5,5,20230823_062000-062200_R0279.mseed;20230823_062000-062200_R265F.mseed;20230823_062000-062200_R6940.mseed;20230823_062000-062200_R7D17.mseed;20230823_062000-062200_RE5DE.mseed
20230901_045910-050110,Regional_Earthquake,-5.085909571125671e-11,8.542786394157005e-06,0.0013583973538022472,2.501112662030809,8.542786394405538e-06,4.116358087517762e-05,8.823452127573244e-07,305.8,1.2382301474877093,1.2977444801180176,6.289419443702487,156.0,0.24999999999999997,0.6027348312876414,5,5,20230901_045910-050110_R0279.mseed;20230901_045910-050110_R265F.mseed;20230901_045910-050110_R6940.mseed;20230901_045910-050110_R7D17.mseed;20230901_045910-050110_RE5DE.mseed
20230911_124020-124220,Regional_Earthquake,5.667815266136637e-11,1.2658341173122775e-05,-0.0019169071649506417,3.282223861033471,1.265834117326688e-05,6.59520595064471e-05,1.926574592527428e-06,282.2,1.036580284976252,1.1943719804737458,6.134744947895234,284.0,0.6699999999999999,0.5784620549009226,5,5,20230911_124020-124220_R0279.mseed;20230911_124020-124220_R265F.mseed;20230911_124020-124220_R6940.mseed;20230911_124020-124220_R7D17.mseed;20230911_124020-124220_RE5DE.mseed
20230818_134120-134320,Regional_Earthquake,-1.0669541412963022e-10,0.00034637362306009806,-0.004422843301132832,2.1430316795427578,0.0003463736230601156,0.001605109433601042,0.0014470000807415193,286.8,1.2582284809599202,1.269451240266331,6.167836149973963,132.0,0.29,0.6531965667413566,5,5,20230818_134120-134320_R0279.mseed;20230818_134120-134320_R265F.mseed;20230818_134120-134320_R6940.mseed;20230818_134120-134320_R7D17.mseed;20230818_134120-134320_RE5DE.mseed
20230816_125640-125840,Regional_Earthquake,1.7559301814676458e-11,6.633120351337844e-05,0.015516387603698275,2.6300193813968997,6.633120351338965e-05,0.00034259950083650895,5.3178666781132686e-05,271.8,1.0849275060411632,1.1419673179920597,5.63768500316107,102.0,0.10999999999999999,0.8860633373293826,5,5,20230816_125640-125840_R0279.mseed;20230816_125640-125840_R265F.mseed;20230816_125640-125840_R6940.mseed;20230816_125640-125840_R7D17.mseed;20230816_125640-125840_RE5DE.mseed
