Event,Label,Mean,Std,Skewness,Kurtosis,RMS,Peak,Energy,Zero_Cross,Dominant_Freq,SpectralCentroid,SpectralEntropy,Back_Azimuth,Slowness,Beam_Power
20230828_202100-202300,Rockfall,-0.005078758591493295,1.1538200820706022,0.01179407926237801,0.4031592483845272,1.1538312595775182,3.381055758548274,3993.979726734726,58,0.8,0.9274385409545725,3.679301000413139,254.0,0.16999999999999998,0.6444100204906427
20230905_004200-004400,Rockfall,0.00764270844630738,0.9640801920227525,-0.029790411099238797,2.01592144839144,0.9641104851846716,3.290432275902238,2788.5270829290685,64,1.1333333333333333,1.1005274925210058,3.5425339772788242,0.0,1.3699999999999999,0.6522564185119085
20230830_030250-030450,Rockfall,-0.0054932253748175355,1.16863333875468,-0.023274410608328598,0.5024263021557318,1.1686462492875802,3.543653546326887,4097.202167921787,68,1.0333333333333332,1.0519328000905097,3.529006697767408,356.0,1.13,0.6392684940722819
20230816_115000-115200,Rockfall,0.011569781506133567,1.1022150945846576,0.06072760305239402,0.6509460698530143,1.1022758160162842,3.590401110203031,3645.0359237230955,70,0.9333333333333333,1.0662283973483053,3.879598355347343,358.0,1.0299999999999998,0.6386993727403075
20230826_225100-225300,Rockfall,-0.0015890913016917074,0.9325213081789822,-0.023449270012667254,1.5786923685120993,0.932522662147685,3.868511309032961,2608.795546257016,70,0.8666666666666667,1.1327557813866527,4.602054972664615,350.0,1.0299999999999998,0.5342662462894676
20230821_182200-182400,Rockfall,0.00242353652615934,0.8902893306473818,-0.0346533209441175,0.6867260200928293,0.8902926293044645,3.067189077814289,2377.86289738157,58,0.9,0.9362267193198494,3.5254480939342607,150.0,0.16999999999999998,0.6030246027776223
20230906_065100-065300,Rockfall,-0.010106708038545548,0.9651459052745688,0.011981328350429015,0.408657840747487,0.9651988209771307,2.8683104361703013,2794.8262920469297,74,0.9,1.1045459748913895,4.219475129703701,358.0,1.1099999999999999,0.550272878348801
20230901_182900-183100,Rockfall,0.007550059176740074,1.138617620988507,0.003734206789743336,-0.20339468078594347,1.1386426525557085,3.3673641419362825,3889.5212706572993,60,0.9,1.0320599702365025,3.900868033451602,302.0,0.14999999999999997,0.7790459719065191
20230816_141300-141500,Rockfall,0.004818372971738805,0.8708566257808962,-0.07395097189339313,0.17301777503513804,0.870869955495413,2.70363492885144,2275.2434381537482,60,0.8333333333333334,0.9287055296175688,3.564312638266815,200.0,0.5299999999999999,0.6011106173971957
20230906_180040-180240,Rockfall,-0.0007576184899612019,0.951182980738403,0.024425865719597987,0.39510752560977247,0.951183282460415,3.0868741222963316,2714.2489104965084,66,0.8333333333333334,1.0615968543968406,4.328563717348086,350.0,0.7899999999999999,0.5714516463700318
20230905_095920-100120,Rockfall,-0.005162392791765903,1.075483172830696,-0.08058609995464881,0.7321341568864006,1.0754955626785807,4.164558377091876,3470.0721160239514,70,0.9666666666666667,1.1477793703166566,4.239760307357963,0.0,1.3899999999999997,0.6386537717812895
20230818_210900-211100,Rockfall,-0.0027215306294956746,1.0936640884246231,-0.012514446910672298,0.29661285606422094,1.0936674746186015,3.303740334853175,3588.325635115888,66,1.0333333333333332,1.0596588759876282,3.6967444490769665,356.0,1.0099999999999998,0.5854774003758039
20230902_083000-083200,Rockfall,0.002030820043968705,0.8420883051889406,-0.17042051375567732,2.644674238037889,0.842090753996286,3.3678575572200224,2127.3505138981004,76,1.0333333333333332,1.1071259456685392,4.354132731573657,344.0,1.3099999999999998,0.455914115121913
20230824_160000-160200,Rockfall,-0.005439350807046621,0.6841436148288786,0.02717259772492579,2.9010529073352878,0.6841652375328106,2.674807491602134,1404.2462167449814,66,0.9,1.0834011063000581,3.9812059446378636,356.0,1.2699999999999998,0.4741839895649665
20230825_000700-000900,Rockfall,0.010569869745850658,0.9905804739123799,0.059905722247788236,2.434598675259024,0.9906368645689092,4.170353378743376,2944.084192328758,62,0.8666666666666667,1.0131838427158553,3.883250280669156,356.0,1.13,0.5865189397294966
20230904_212540-212740,Rockfall,-0.0038133518759632125,1.0477201786888686,0.040611168657846315,-0.12151515709442418,1.047727118330133,2.9698768464666627,3293.1963434530935,66,1.0,1.0734212628370592,4.289507926358147,190.0,0.4699999999999999,0.6224061579844764
20230907_203630-203830,Rockfall,-0.0054399378591481785,1.0432694462520566,-0.01640637326615195,1.726042590072864,1.0432836289365344,3.9429718571796664,3265.322191220953,71,0.8666666666666667,1.010408466246281,3.967177871012669,0.0,1.1099999999999999,0.6162662095875079
20230906_183640-183840,Rockfall,0.006771699423820309,0.8732595541400707,0.04900284729062713,-0.500442814422076,0.8732858093488074,2.307948514872944,2287.884314430005,58,0.9,0.9804811921647348,3.707874539344406,266.0,0.32999999999999996,0.46905619615810923
20230819_001100-001300,Rockfall,-0.014987262028042195,0.8561551894495169,-0.1623307158612279,0.7395547488560941,0.8562863577357958,3.321672560183457,2199.6789793333055,56,0.9333333333333333,0.9525616901942179,3.8500378877199504,332.0,0.6699999999999999,0.5098616456130017
20230903_051540-051740,Rockfall,-0.0077838745093598526,0.9435251939489712,0.09470596174280163,0.3151315445554883,0.9435573010256564,2.7817655798250724,2670.901140956463,70,0.8333333333333334,1.0682332578029654,4.226993082424199,342.0,0.7899999999999999,0.6063006570195316
20230820_002920-003120,Rockfall,-0.0010875419835878332,1.1253628247015393,0.06765741928755432,0.627431935746317,1.1253633501975233,3.586116417555222,3799.32800990338,64,1.0333333333333332,1.087061650412671,4.123626400729113,356.0,1.3899999999999997,0.6802066591025623
20230817_190120-190320,Rockfall,-0.004434591773611883,1.0964361790697148,0.036388218801499256,-0.5902746308886311,1.0964451469987884,2.567141861702565,3606.575881131583,54,0.9,0.8916005002348643,3.129574491694557,180.0,0.6299999999999999,0.7205961421894639
20230824_191040-191240,Rockfall,-0.002325739450455804,0.9695048653665739,0.039747909865343996,0.5186082185160878,0.9695076549638223,3.210516083647181,2819.83527910035,64,0.9666666666666667,1.089108396953597,3.9031020744862457,352.0,1.0499999999999998,0.590962113248319
20230818_022400-022600,Rockfall,-0.004718524062388073,0.7978999567347739,0.03977024937801873,0.26167442152316234,0.7979139085306644,2.582640939194034,1909.9998162800443,58,0.8,0.9019556274977223,3.384719157577153,192.0,0.6299999999999999,0.572910509670586
20230819_002000-002200,Rockfall,0.001279063587261487,0.768784910989468,0.13052507436041397,0.41253039471164676,0.7687859750078331,2.622304685282734,1773.0956261062336,56,0.8666666666666667,0.9514851091314475,3.579390191378923,194.0,0.44999999999999996,0.5688475883188401
20230818_055040-055240,Rockfall,-0.005315023407772003,0.8271783474990743,0.0584923784034686,0.24680107621467418,0.8271954231287335,2.6444760824143945,2052.7568041353734,66,1.0333333333333332,1.0813216391184883,4.125831721909145,358.0,1.0099999999999998,0.48156670300643734
20230819_182720-182920,Rockfall,-0.004222048474360046,0.8213368463763947,0.05148042857858594,0.6234496065221937,0.8213476979384804,2.7055326433821163,2023.8361227265236,100,0.8666666666666667,0.968934445350348,3.9012506499132567,206.0,0.44999999999999996,0.5193980400731151
20230822_180500-180700,Rockfall,-0.0018406950994193873,0.9676750193208038,-0.0011869450571109124,0.4295006699191388,0.9676767699888051,3.0901182143944155,2809.194993527901,64,0.9333333333333333,1.048983483136918,3.774071491264882,358.0,0.9699999999999999,0.5480999970812205
20230909_130930-131130,Rockfall,0.004906100088439129,0.9832462406514593,0.004993327233717863,1.1266769977706712,0.9832584805499036,3.598691957943095,2900.3917187199154,68,1.0333333333333332,1.0474315987106408,4.1593020146412645,352.0,1.0899999999999999,0.5014116262867133
20230823_142100-142300,Rockfall,-0.0058823848619349185,1.1811276911934534,0.19268409616413648,1.596437360029575,1.1811423391596976,4.793914207054295,4185.291676066927,66,0.8333333333333334,0.9860469414230066,4.024663586174496,146.0,0.12999999999999998,0.7622376311057788
20230901_121740-121940,Rockfall,0.003551289438004222,0.917686330380424,0.12583152735542208,0.33227018546828235,0.917693201796636,2.673852174790751,2526.4824378712838,70,0.9,1.089360621238268,4.481821749073591,176.0,0.29,0.5046398341501567
20230904_081040-081240,Rockfall,0.007923967995547477,0.8368696044992345,0.09285962312979648,0.20684311864875848,0.8369071180265465,2.5932024780983607,2101.2405726104994,66,0.8666666666666667,1.0770171056318967,4.105614586962249,326.0,0.20999999999999996,0.5772101458478687
20230910_020130-020330,Rockfall,-0.0013857651137464705,1.033790046282543,0.00535856871050084,-0.18237404367792465,1.033790975070789,3.1181564541380253,3206.171340413438,80,1.5,1.271920584267634,4.468669344883706,2.0,1.1099999999999999,0.6558640008609848
20230907_190700-190900,Rockfall,-0.0012946361161987384,0.9171935737867162,-0.042515506339376403,1.5654318409466645,0.9171944874879709,3.2314652333306513,2523.737183634965,66,0.9,1.0204334184524622,3.9835697976561173,358.0,1.4299999999999997,0.4803417347791022
20230906_052300-052500,Rockfall,-0.003705123323251378,1.1789763847001795,0.019183711619379578,0.7837909792661821,1.178982206659433,3.758156279393917,4169.997130858638,60,1.0333333333333332,1.063838388357214,3.8051162414757904,356.0,1.0899999999999999,0.6263074438928286
20230901_040100-040300,Rockfall,0.004321488380307574,0.7651269594293619,-0.08586497432694794,-0.18340739984321708,0.7651391633601312,2.298577162866884,1756.313817922325,68,0.9333333333333333,1.0464650601104906,4.078890258457329,182.0,0.9099999999999998,0.545780201293581
20230831_002030-002230,Rockfall,-0.004582606316650206,0.940065936594115,0.18662254544985357,-0.10116965614700613,0.9400771061063151,2.8362994771882066,2651.234896275672,72,1.3666666666666667,1.1637832803547694,4.500947180743918,350.0,1.2899999999999998,0.5741707700714174
20230820_062200-062400,Rockfall,0.009635914759321023,0.8029268680863478,-0.024803865264005985,1.5383047158926892,0.8029846862476273,2.9981058606706084,1934.3532190446012,66,1.2666666666666666,1.1250006686579959,4.34883720297806,346.0,1.15,0.4844117742836728
20230902_072250-072450,Rockfall,-0.0008202552057622678,0.9868780112129869,-0.013664283699988813,3.3874794307697407,0.9868783520952837,3.958348424607086,2921.786645502909,74,0.8333333333333334,1.0931657425826025,4.309283556446012,354.0,1.2099999999999997,0.5655574499691766
20230823_121910-122110,VTB,-0.009535145711021528,1.3562327405411392,0.01369590334808906,-0.15458865867937455,1.3562662590802217,3.9001489082773064,5518.374496558377,62,1.0,1.0482606694067396,3.199075535809564,350.0,1.0899999999999999,0.7077229901969845
20230825_011640-011840,VTB,-0.0005914775358691647,1.53265356847325,-0.005970075533211205,1.7510646065833564,1.5326536826039545,5.6580688846039475,7047.08193239839,76,1.2333333333333334,1.1934481515256747,3.961783708872632,356.0,1.2099999999999997,0.7781224759695275
20230829_010550-010750,VTB,-0.002411484939156073,1.586891361350001,-0.0024276592967249168,1.7638730512561844,1.5868931936292596,6.028933338900591,7554.690023960614,70,1.2333333333333334,1.1766460118754027,3.892630023473849,356.0,1.2299999999999998,0.7710431527415501
20230905_053640-053840,VTB,-0.005109882593476782,1.8036881310696642,0.010374745080282402,2.2538714696036948,1.8036953692521631,5.822120885488077,9759.950955185092,60,0.9333333333333333,0.9718977065237054,2.727303482182939,0.0,1.3499999999999999,0.9048561962486875
20230826_221130-221330,VTB,-0.001370935471174107,1.5469868042420745,-0.010441534474975037,0.3012599464420749,1.5469874117015863,4.730439118484448,7179.5101558895185,76,0.9666666666666667,1.1384974636211154,4.10678826975836,356.0,1.3099999999999998,0.759040380198735
20230826_042500-042700,VTB,-0.004241233744456352,1.467961139842978,0.009764171730493107,1.569788272293227,1.4679672667170647,4.766947681216086,6464.78368845831,62,1.0,1.006518033800824,3.108728163266595,358.0,1.3099999999999998,0.7504489822665819
20230831_041650-041850,VTB,-0.00010872477563311615,1.4572272084601203,-0.0005258704063066851,3.7280530659049322,1.4572272125161372,5.815867566344459,6370.533446692653,68,1.0333333333333332,1.0309258608497012,3.85921281193544,0.0,1.4099999999999997,0.7759327529293771
20230906_163720-163920,VTB,-0.0011441046605763223,1.5852029758541626,-0.012190392008799357,0.7193937415956451,1.5852033887272532,4.728735515881604,7538.609350897102,64,0.9333333333333333,1.0643835768052796,4.05732497293988,0.0,1.2699999999999998,0.8093312110279874
20230829_122330-122530,VTB,0.007775228643225504,1.405292418792827,-0.021397277250476295,3.009188833561004,1.405313928094733,6.175104531966526,5924.721709491147,64,0.9333333333333333,1.0341493837916063,3.844998194139032,358.0,1.3699999999999999,0.7083088037518325
20230826_195900-200100,VTB,-0.004699633011480212,0.9985500582834176,-0.032424890458705245,0.3242393086474822,0.9985611175327523,3.087908460568946,2991.3729163447774,61,1.0333333333333332,1.0420869921664582,3.8436709242586216,356.0,1.0299999999999998,0.6109775240866363
20230906_014730-014930,VTB,0.0026686547981988416,1.4835199759560302,0.032819120323266525,2.0975440249019908,1.483522376231317,6.107532087848233,6602.515922337039,68,0.9333333333333333,1.0800862686317205,3.945833706221015,2.0,1.3099999999999998,0.8037673403197708
20230826_082530-082730,VTB,-6.1033378176759354e-05,1.5333411307639102,-0.015113639735056568,2.502356951266619,1.533341131978602,5.899434925389981,7053.40508105226,68,1.0666666666666667,1.0947466849363627,4.169560860016053,358.0,1.3499999999999999,0.8383100677200009
20230821_121850-122050,VTB,0.00417730401265963,1.5576768069203724,-0.037843371513500604,1.5625686135819068,1.5576824081584992,5.05832446830438,7279.123454059383,68,0.9333333333333333,1.0076593978517965,3.2283868683172345,356.0,1.3099999999999998,0.7806858964877922
20230816_233740-233940,VTB,-0.007895158001573217,1.3986894645084773,0.01944654442322527,1.3533522478824045,1.3987117471612516,4.837252241342121,5869.183654940643,66,1.0333333333333332,1.1308613728721375,3.6534190105170787,352.0,1.0099999999999998,0.6313468523999868
20230817_061050-061250,VTB,9.107352604881195e-06,1.7443211601122062,0.010988744288493169,1.7879479505343667,1.7443211601359816,5.616262314659652,9127.96892909441,72,0.9333333333333333,0.9993489706292201,3.2178562338039427,358.0,1.3699999999999999,0.8745786743623492
20230826_221940-222140,VTB,0.001975839680749478,1.6046525814607753,0.026586496798463397,2.1809444897526564,1.6046537979050728,6.588843831200428,7724.741433393523,68,0.9333333333333333,1.0628416671197893,3.7878982968063797,0.0,1.3499999999999999,0.8313335153097652
20230826_214000-214200,VTB,0.0040355612596369664,1.226438482800209,0.09728809573753469,4.024612952463501,1.2264451222325272,5.776068667478109,4512.502913543876,64,0.8666666666666667,1.0294511115794365,3.9452902518659823,358.0,1.3099999999999998,0.6970198459152228
20230823_040802-041000,VTB,-0.00839722425061885,1.1673453764552157,0.012069122075697642,1.638531082679168,1.1673755785121105,4.001315184812885,4088.297223919454,76,1.2333333333333334,1.1827517369219018,4.167160918913558,2.0,1.4899999999999998,0.6258535175065129
20230823_042755-042955,VTB,0.0004687872087077594,1.3310125646257611,-0.00228923400253999,2.50046884126174,1.3310126471799932,5.367767865619904,5314.784000859279,64,1.0333333333333332,1.1216863038818312,3.95334133701323,10.0,1.2899999999999998,0.6118443943500479
20230826_043350-043550,VTB,-0.00200599054178551,1.1756808036707036,0.04037230145857562,1.929551807583998,1.1756825150174877,4.550825753289784,4146.688128353536,70,0.9333333333333333,1.0530704147594647,3.881651979037259,358.0,1.3499999999999999,0.6637518015529797
20230823_132010-132210,VTB,-0.0022243481271001383,1.2414924013534612,-0.09616462618036643,0.9606571750898398,1.2414943940038448,4.043774878319138,4623.924991028922,74,1.2333333333333334,1.1375332471762039,4.282270235872508,356.0,1.2499999999999998,0.6504380112994089
20230822_125630-125830,VTB,0.0025825246098370894,1.5531383415109417,0.0004416071331948521,1.8341713177508367,1.5531404885922968,5.149267945339828,7236.7361319141555,62,0.9333333333333333,1.0081823751629186,3.2522204653272984,356.0,1.2699999999999998,0.7895145677857985
20230831_042910-043110,VTB,-0.0006204425296680446,1.621084912555712,-0.007659585931113592,1.5226045519662224,1.6210850312875924,5.461811015795855,7883.750035994082,62,1.1,1.0968693335669386,4.0570875232702726,356.0,1.3899999999999997,0.8160996777311621
20230828_112340-112540,VTB,0.004182665467298837,1.5831940834790634,-0.005286048656697006,5.1782306341835795,1.5831996085944193,6.9461287689785465,7519.563001960567,72,0.8666666666666667,1.01434349427348,3.896987642032826,0.0,1.4699999999999998,0.829060353018161
20230827_113100-113300,VTB,-0.00428960976002989,1.5859963308192409,0.002077400645004768,0.9537359676660424,1.5860021318157136,5.102661609839948,7546.208286371964,68,1.0,1.0415004052354937,3.459255045835089,354.0,1.2299999999999998,0.7729541839247968
20230824_132000-132200,VTB,-0.003601390133327816,1.5721295857766158,0.009439238874851187,0.32270597555123803,1.5721337107526971,4.526306719238815,7414.813213455136,66,0.8666666666666667,1.034266271785052,3.574041345392335,2.0,1.4499999999999997,0.7886075359841134
20230825_042950-043150,VTB,-0.004403623547112171,1.5333908020136466,0.01608418648330644,1.0743095179510718,1.5333971252093828,5.016724143326414,7053.920230801197,62,1.0,1.0446010648517794,3.505660575707461,354.0,1.2299999999999998,0.7368540686453265
20230823_223940-224140,VTB,-0.0013816215820987145,1.5901136813192265,-0.016554238736017555,0.570730583257252,1.5901142815523603,4.553662214201434,7585.390285190338,68,0.9333333333333333,1.060800224504251,4.031382387249794,358.0,1.3099999999999998,0.8075633970865491
20230819_105250-105450,VTB,0.005035656132868604,1.6755801510730397,0.004146734899940213,2.3023994945348294,1.6755877179373928,5.689184115993575,8422.782601507919,62,0.9333333333333333,0.9939145964458473,3.086681422547756,0.0,1.3499999999999999,0.8462760942006298
20230822_172140-172340,VTB,-0.0033125494907226215,1.4922447709686888,-0.04665744026281521,0.019191341198986134,1.4922484476344826,4.455077499688033,6680.41628840257,72,1.0666666666666667,1.1551934685427396,4.190847103551842,354.0,1.2099999999999997,0.6433192950449137
20230821_231940-232140,VTB,-0.001105813585845676,1.6725094123688131,0.007241126087421556,2.1769554806646756,1.6725097779343352,5.507329452963251,8391.866871857877,64,0.9333333333333333,1.0026706931016989,3.192029931778882,358.0,1.3299999999999998,0.8301884704381792
20230820_011340-011540,VTB,-0.006535435229993548,1.5342438780853216,0.003704291675627018,0.839468931814455,1.5342577975542224,5.112279473064546,7061.8409680678,62,1.0,1.0482947411893981,3.49549260257343,356.0,1.15,0.7458598657301672
20230824_183400-183600,VTB,0.0025540282896997723,1.1992111599691735,-0.04234301743351727,1.4477880354236552,1.1992138796958263,4.829948373487055,4314.341787765346,84,1.3666666666666667,1.296603207133516,4.136001377192943,348.0,1.0699999999999998,0.5580323811334119
20230817_154040-154240,VTB,3.320033081818489e-05,1.513813778225568,-0.00344899320045398,1.244983888146737,1.513813778589636,4.989055904524195,6874.896468743495,60,1.0,1.0265083535342638,3.4140925673630074,356.0,1.2499999999999998,0.7581279120227209
20230821_233430-233630,VTB,0.003606891374898737,1.2867434530702693,-0.029089235707798332,1.2620214111789982,1.2867485083281003,4.711380058059609,4967.165171053773,66,0.9333333333333333,1.0451047073793285,3.806271880749475,0.0,1.2899999999999998,0.7321681424163861
20230825_212520-212720,VTB,-0.002286067452781149,1.4675914669962744,0.0016438265745597565,0.9762363164580101,1.467593247499005,4.797460661259573,6461.4898203140265,62,1.0,1.0534052101051485,3.5869085983059388,352.0,1.2099999999999997,0.735873129273475
20230824_034535-034735,VTB,-0.004078342709197429,1.5464942345115862,0.012296203894843604,1.0974642642148753,1.5464996121101457,5.118406513969967,7174.983150770493,68,1.0,1.0303851831705284,3.492604435376616,354.0,1.2299999999999998,0.7674897114499631
20230824_212900-213100,VTB,-0.013875760699069368,1.0425473413221507,0.05929499607813471,1.6369850823665768,1.0426396767977242,3.902997168365816,3261.2924868985874,64,1.0333333333333332,1.154485644865366,4.564283515159773,352.0,1.0299999999999998,0.5693771847812031
20230826_212530-212700,VTB,0.0016643424117177002,1.0930155911748975,-0.0012862905888556362,0.2924777453597329,1.0930168583270226,3.432397317528409,3584.0575577612235,66,1.0333333333333332,1.0555039815697393,3.7665415239799684,352.0,1.17,0.5843142169927483
20230824_130040-130240,VTB,0.0043788209164187086,1.643222163684466,0.0005676069066469103,2.3973776572136423,1.643227997965126,5.502471866738191,8100.594759889428,66,0.9333333333333333,0.9944053754204917,3.066204026394357,358.0,1.3299999999999998,0.8315596708515176
20230826_043600-043800,VTB,-0.0005430216225709188,1.2873961492336354,0.019884594620778705,2.935579273316442,1.2873962637564533,5.722232414061923,4972.1674198022265,72,0.9333333333333333,1.0558795235512637,3.9144493594930414,0.0,1.3299999999999998,0.7378482018869259
20230827_054250-054450,VTB,0.0005192751916368673,1.5576958625869022,0.02277365827354738,0.4478502350301974,1.5576959491399718,4.548528262692089,7279.250009901232,74,0.9666666666666667,1.1357801031578059,4.108038084798765,0.0,1.2499999999999998,0.7532123957969535
20230818_050550-050750,VTB,0.0008889851879434806,1.4580744451812795,-0.010278465335499703,1.378819438105963,1.4580747161875347,4.681939716131631,6377.94563395608,64,0.9333333333333333,1.0286536337788414,3.549920900084701,358.0,1.3899999999999997,0.695871159774239
20230831_040640-040840,VTB,-0.006150869628045533,1.629248175095586,0.014240206761808497,2.2015889641109014,1.6292597856847382,5.4099684102357575,7963.4623477484365,60,0.9333333333333333,0.9843122203377025,2.9498680891892444,0.0,1.3499999999999999,0.8557757034536436
20230830_015950-020150,VTB,0.003996293225630296,1.2805725538545512,-0.043031333614176874,2.6165436890119667,1.2805787894718201,5.144796958641605,4919.646108135337,74,0.9333333333333333,1.061407542957137,4.093941355483773,2.0,1.3299999999999998,0.6579727699048386
20230823_035840-040040,VTB,-0.0029431161409197034,1.57573909900153,-0.002691655317929374,1.234224471213901,1.5757418475292115,5.350431502366684,7448.887110164318,66,1.0,1.0343528597269835,3.470726991611042,354.0,1.2299999999999998,0.7585525615682255
20230826_213200-213400,VTB,0.0039625883859164554,1.647027948481667,-0.0014595506622544234,2.3034738021075816,1.6470327152750928,5.5142783201235295,8138.150295559334,64,0.9333333333333333,0.9956486246792765,3.0994749410159566,358.0,1.3499999999999999,0.8386698673458668
20230822_205440-205640,VTB,-0.0034926876801678474,1.582645490574798,0.007434816646730458,1.1919589067600294,1.5826493445182273,5.228067847775326,7514.336843111923,62,1.0,1.0298614486141664,3.377317129638005,354.0,1.2699999999999998,0.7617987308743831
20230825_152350-152550,VTB,0.005471653310308246,1.6736934773971122,-0.005839018427916274,2.2554152917370427,1.673702421361571,5.579422821088321,8403.839385814757,64,0.9333333333333333,0.9974816535880231,3.116108788664347,0.0,1.3499999999999999,0.8531693365646308
20230823_203700-203900,VTB,-0.0016934945835380072,1.3009184155983755,0.020351676946777572,1.7203757784915705,1.3009195178668402,4.415643706177368,5077.174775900676,68,1.0666666666666667,1.1222304201207987,4.298031434347086,356.0,1.3099999999999998,0.749137961945979
20230824_054200-054400,VTB,0.004543924978446403,1.6147120385927034,-0.013631469218746996,3.095762385625102,1.6147184320587953,6.307047604883516,7821.946844491242,72,1.0333333333333332,1.0527033051537122,3.8998904548347997,2.0,1.4699999999999998,0.806229963722098
20230824_214600-214800,VTB,0.0034205023101048296,1.4445460784071404,-0.004059097860214989,0.20913220883198314,1.4445501280597712,4.445916113272835,6260.175217432505,74,1.2333333333333334,1.1551844181641369,4.1421527237611,352.0,1.2099999999999997,0.656525597385674
20230825_014640-014840,VTB,-0.002147153318790313,1.0228068720532386,-0.07286350386751173,0.7857654531053968,1.0228091257838408,3.540261978181369,3138.4155233601136,70,0.8666666666666667,1.1027113509443995,4.276264947897778,350.0,0.8899999999999999,0.571642348837005
20230816_234900-235100,VTB,-4.9270540324206046e-05,1.5931854502217193,-0.0021887208297433603,1.8198255387224185,1.5931854509835846,6.128736763008094,7614.719643677303,68,1.2,1.1608567187670422,3.8939985660655396,356.0,1.2699999999999998,0.8048775926504165
20230906_145100-145300,VTB,0.00436184386956694,1.628597030459527,0.0007662462054604952,2.2770601257025413,1.628602871575367,5.438565893497855,7957.041939910596,64,0.9333333333333333,0.9958849433039596,3.080041589542831,358.0,1.3299999999999998,0.8274620322017268
20230822_155930-160130,VTB,0.0014338328626032155,1.5562724519135966,-0.00679937700070194,1.4128293250627406,1.5562731124265545,5.635364931142986,7265.958001385507,74,1.2333333333333334,1.1812224558800732,3.8721523217829543,356.0,1.2899999999999998,0.7647921543063837
20230823_164800-165000,VTB,-0.00388097426079176,1.7468965225200013,0.010697566553017217,2.381306803405291,1.7469008335774776,5.927391077111321,9154.987567061058,60,0.9333333333333333,0.9865713722457741,2.930146540932677,0.0,1.3699999999999999,0.873206274956388
20230823_095523-095723,VTB,0.0018257830246075125,1.537851428116571,0.0023935164052813628,1.9274056925236218,1.5378525119281854,5.497203323224541,7094.971045331489,60,0.9333333333333333,1.0125257901115492,3.2057095663352118,356.0,1.2499999999999998,0.7733239216472502
20230816_021000-021200,VTB,-0.00483300954564703,1.692400715251707,-0.0018004196654066332,0.2784835536772099,1.69240761608005,5.280329645638158,8592.730616897275,70,0.9333333333333333,1.0693296451529033,4.046951727207664,358.0,1.1099999999999999,0.8884989682903244
20230828_001250-001450,VTB,-0.0017346252540494783,1.689619660794554,0.01201573905658885,2.1891395112315966,1.6896205512091393,5.530510722013708,8564.452821204828,64,0.9333333333333333,0.9974676048788274,3.1307365439541175,358.0,1.3299999999999998,0.8366238832946387
20230907_160118-160318,VTB,-0.0024715713764528074,1.4802485530021785,0.002099827659853628,1.7255094255021186,1.480250616392411,4.764347112126164,6573.425661990337,64,1.0,1.0030061534879327,2.950242454470601,2.0,1.4499999999999997,0.6599302629574624
20230819_195520-195720,VTB,0.006478444908369743,1.424916052367625,-0.012545398353069366,3.137697984369809,1.4249307795620694,6.217753607974248,6091.2831796301,68,1.2333333333333334,1.2067156790544935,3.8458531609565085,358.0,1.17,0.7300815423191955
20230817_060910-061110,VTB,0.008356400506089613,1.3373320263374202,0.00011385856116023728,4.388267300324943,1.3373581338209928,6.130594272606232,5365.580334291505,68,0.9666666666666667,1.0468287124210809,4.07038337558126,0.0,1.3099999999999998,0.7536265078401222
20230823_230640-230840,VTB,-0.0014629110237820058,1.1551236875722324,-0.009712536786283761,2.5034127243357656,1.1551246139266258,4.312785477687124,4002.938621097408,66,0.9333333333333333,1.0401852543032424,3.7677369400809275,358.0,1.2699999999999998,0.5857847686654171
20230906_144540-144740,VTB,-0.0002812444123842184,1.6073267490896919,-0.00723229788456401,3.203087927013663,1.6073267736952734,5.953857246216504,7750.49807231297,68,1.0333333333333332,1.0357389933011232,3.792998985750978,2.0,1.4099999999999997,0.8218247008923276
20230826_152750-152950,VTB,-0.006726603745648224,1.405232478639806,0.0178665205159042,0.9637109109908324,1.4052485780893442,4.532851741844924,5924.170698666372,66,1.0,1.0424275749802439,3.4292340657753777,356.0,1.1899999999999997,0.7164423936021532
20230829_115950-120150,VTB,0.0015199677513963745,1.6684608487062356,0.015161999358528572,1.7757495231695213,1.6684615410513657,5.838818078116007,8351.291741902493,66,0.9333333333333333,1.0407347520872388,3.6510914283611853,358.0,1.3499999999999999,0.8584205298375923
20230822_170220-170420,VTB,0.001694665840218871,1.5843862515097777,-0.04823321201583604,1.3986805488950615,1.584387157820182,5.609823347488349,7530.847997596543,68,0.9333333333333333,1.110806904456433,4.186633904300604,358.0,1.2899999999999998,0.7867244609148281
20230827_072340-072540,VTB,-0.00041171799871528357,1.021986021515845,-0.08807289902878201,-0.13909146703128528,1.0219861044483411,2.7747739992017246,3133.366793056486,66,0.9333333333333333,1.1059904801516562,3.82825254046159,358.0,1.2299999999999998,0.4113328376325644
20230823_222540-222740,VTB,0.0025598624823830866,1.408277911098213,0.025637865685701575,4.74291483798356,1.408280237659776,6.543788706967421,5949.759683349226,68,0.8666666666666667,1.0351406518757935,3.953763167197919,0.0,1.3499999999999999,0.7477405784999381
20230816_043650-043850,VTB,-0.00698649805900341,1.7726239490507132,0.034773528597133396,2.0097740323580986,1.7726377170486,6.112251191936006,9426.73342770982,72,0.9333333333333333,0.9932447091230012,3.152372567330233,2.0,1.2499999999999998,0.9336217620325755
